sample_id,model_name,benchmark,completeness,efficiency,readability
bird_13,Defog-Llama3-SQLCoder-8B,bird,,,
bird_4,Defog-Llama3-SQLCoder-8B,bird,,,
bird_23,Defog-Llama3-SQLCoder-8B,bird,,,
bird_32,Defog-Llama3-SQLCoder-8B,bird,,,
bird_19,Defog-Llama3-SQLCoder-8B,bird,,,
bird_6,Defog-Llama3-SQLCoder-8B,bird,,,
bird_14,Defog-Llama3-SQLCoder-8B,bird,,,
bird_28,Defog-Llama3-SQLCoder-8B,bird,,,
bird_51,Defog-Llama3-SQLCoder-8B,bird,,,
bird_40,Defog-Llama3-SQLCoder-8B,bird,,,
bird_38,Defog-Llama3-SQLCoder-8B,bird,,,
bird_50,Defog-Llama3-SQLCoder-8B,bird,,,
bird_46,Defog-Llama3-SQLCoder-8B,bird,,,
bird_47,Defog-Llama3-SQLCoder-8B,bird,,,
bird_41,Defog-Llama3-SQLCoder-8B,bird,,,
bird_57,Defog-Llama3-SQLCoder-8B,bird,,,
bird_45,Defog-Llama3-SQLCoder-8B,bird,,,
bird_30,Defog-Llama3-SQLCoder-8B,bird,,,
bird_53,Defog-Llama3-SQLCoder-8B,bird,,,
bird_55,Defog-Llama3-SQLCoder-8B,bird,,,
bird_63,Defog-Llama3-SQLCoder-8B,bird,,,
bird_62,Defog-Llama3-SQLCoder-8B,bird,,,
bird_52,Defog-Llama3-SQLCoder-8B,bird,,,
bird_48,Defog-Llama3-SQLCoder-8B,bird,,,
bird_39,Defog-Llama3-SQLCoder-8B,bird,,,
bird_56,Defog-Llama3-SQLCoder-8B,bird,,,
bird_54,Defog-Llama3-SQLCoder-8B,bird,,,
bird_67,Defog-Llama3-SQLCoder-8B,bird,,,
bird_49,Defog-Llama3-SQLCoder-8B,bird,,,
bird_75,Defog-Llama3-SQLCoder-8B,bird,,,
bird_27,Defog-Llama3-SQLCoder-8B,bird,,,
bird_68,Defog-Llama3-SQLCoder-8B,bird,,,
bird_74,Defog-Llama3-SQLCoder-8B,bird,,,
bird_77,Defog-Llama3-SQLCoder-8B,bird,,,
bird_59,Defog-Llama3-SQLCoder-8B,bird,,,
bird_73,Defog-Llama3-SQLCoder-8B,bird,,,
bird_64,Defog-Llama3-SQLCoder-8B,bird,,,
bird_76,Defog-Llama3-SQLCoder-8B,bird,,,
bird_69,Defog-Llama3-SQLCoder-8B,bird,,,
bird_79,Defog-Llama3-SQLCoder-8B,bird,,,
bird_72,Defog-Llama3-SQLCoder-8B,bird,,,
bird_89,Defog-Llama3-SQLCoder-8B,bird,,,
bird_90,Defog-Llama3-SQLCoder-8B,bird,,,
bird_60,Defog-Llama3-SQLCoder-8B,bird,,,
bird_70,Defog-Llama3-SQLCoder-8B,bird,,,
bird_91,Defog-Llama3-SQLCoder-8B,bird,,,
bird_61,Defog-Llama3-SQLCoder-8B,bird,,,
bird_92,Defog-Llama3-SQLCoder-8B,bird,,,
bird_65,Defog-Llama3-SQLCoder-8B,bird,,,
bird_93,Defog-Llama3-SQLCoder-8B,bird,,,
bird_88,Defog-Llama3-SQLCoder-8B,bird,,,
bird_98,Defog-Llama3-SQLCoder-8B,bird,,,
bird_96,Defog-Llama3-SQLCoder-8B,bird,,,
bird_99,Defog-Llama3-SQLCoder-8B,bird,,,
bird_71,Defog-Llama3-SQLCoder-8B,bird,,,
bird_95,Defog-Llama3-SQLCoder-8B,bird,,,
bird_66,Defog-Llama3-SQLCoder-8B,bird,,,
bird_87,Defog-Llama3-SQLCoder-8B,bird,,,
bird_81,Defog-Llama3-SQLCoder-8B,bird,,,
bird_85,Defog-Llama3-SQLCoder-8B,bird,,,
bird_94,Defog-Llama3-SQLCoder-8B,bird,,,
bird_58,Defog-Llama3-SQLCoder-8B,bird,,,
bird_82,Defog-Llama3-SQLCoder-8B,bird,,,
bird_78,Defog-Llama3-SQLCoder-8B,bird,,,
bird_97,Defog-Llama3-SQLCoder-8B,bird,,,
bird_86,Defog-Llama3-SQLCoder-8B,bird,,,
bird_83,Defog-Llama3-SQLCoder-8B,bird,,,
bird_80,Defog-Llama3-SQLCoder-8B,bird,,,
bird_84,Defog-Llama3-SQLCoder-8B,bird,,,
spider_0,Defog-Llama3-SQLCoder-8B,spider,,,
spider_1,Defog-Llama3-SQLCoder-8B,spider,,,
spider_2,Defog-Llama3-SQLCoder-8B,spider,,,
spider_11,Defog-Llama3-SQLCoder-8B,spider,,,
spider_3,Defog-Llama3-SQLCoder-8B,spider,,,
spider_4,Defog-Llama3-SQLCoder-8B,spider,,,
spider_14,Defog-Llama3-SQLCoder-8B,spider,,,
spider_5,Defog-Llama3-SQLCoder-8B,spider,,,
spider_6,Defog-Llama3-SQLCoder-8B,spider,,,
spider_7,Defog-Llama3-SQLCoder-8B,spider,,,
spider_8,Defog-Llama3-SQLCoder-8B,spider,,,
spider_19,Defog-Llama3-SQLCoder-8B,spider,,,
spider_16,Defog-Llama3-SQLCoder-8B,spider,,,
spider_21,Defog-Llama3-SQLCoder-8B,spider,,,
spider_9,Defog-Llama3-SQLCoder-8B,spider,,,
spider_10,Defog-Llama3-SQLCoder-8B,spider,,,
spider_12,Defog-Llama3-SQLCoder-8B,spider,,,
spider_13,Defog-Llama3-SQLCoder-8B,spider,,,
spider_23,Defog-Llama3-SQLCoder-8B,spider,,,
spider_22,Defog-Llama3-SQLCoder-8B,spider,,,
spider_17,Defog-Llama3-SQLCoder-8B,spider,,,
spider_15,Defog-Llama3-SQLCoder-8B,spider,,,
spider_18,Defog-Llama3-SQLCoder-8B,spider,,,
spider_20,Defog-Llama3-SQLCoder-8B,spider,,,
spider_24,Defog-Llama3-SQLCoder-8B,spider,,,
spider_26,Defog-Llama3-SQLCoder-8B,spider,,,
spider_25,Defog-Llama3-SQLCoder-8B,spider,,,
spider_29,Defog-Llama3-SQLCoder-8B,spider,,,
spider_30,Defog-Llama3-SQLCoder-8B,spider,,,
spider_32,Defog-Llama3-SQLCoder-8B,spider,,,
spider_35,Defog-Llama3-SQLCoder-8B,spider,,,
spider_37,Defog-Llama3-SQLCoder-8B,spider,,,
spider_31,Defog-Llama3-SQLCoder-8B,spider,,,
spider_38,Defog-Llama3-SQLCoder-8B,spider,,,
spider_39,Defog-Llama3-SQLCoder-8B,spider,,,
spider_33,Defog-Llama3-SQLCoder-8B,spider,,,
spider_43,Defog-Llama3-SQLCoder-8B,spider,,,
spider_36,Defog-Llama3-SQLCoder-8B,spider,,,
spider_42,Defog-Llama3-SQLCoder-8B,spider,,,
spider_44,Defog-Llama3-SQLCoder-8B,spider,,,
spider_40,Defog-Llama3-SQLCoder-8B,spider,,,
spider_45,Defog-Llama3-SQLCoder-8B,spider,,,
spider_27,Defog-Llama3-SQLCoder-8B,spider,,,
spider_48,Defog-Llama3-SQLCoder-8B,spider,,,
spider_28,Defog-Llama3-SQLCoder-8B,spider,,,
spider_46,Defog-Llama3-SQLCoder-8B,spider,,,
spider_52,Defog-Llama3-SQLCoder-8B,spider,,,
spider_59,Defog-Llama3-SQLCoder-8B,spider,,,
spider_51,Defog-Llama3-SQLCoder-8B,spider,,,
spider_47,Defog-Llama3-SQLCoder-8B,spider,,,
spider_41,Defog-Llama3-SQLCoder-8B,spider,,,
spider_57,Defog-Llama3-SQLCoder-8B,spider,,,
spider_49,Defog-Llama3-SQLCoder-8B,spider,,,
spider_62,Defog-Llama3-SQLCoder-8B,spider,,,
spider_58,Defog-Llama3-SQLCoder-8B,spider,,,
spider_65,Defog-Llama3-SQLCoder-8B,spider,,,
spider_34,Defog-Llama3-SQLCoder-8B,spider,,,
spider_56,Defog-Llama3-SQLCoder-8B,spider,,,
spider_67,Defog-Llama3-SQLCoder-8B,spider,,,
spider_54,Defog-Llama3-SQLCoder-8B,spider,,,
spider_50,Defog-Llama3-SQLCoder-8B,spider,,,
spider_66,Defog-Llama3-SQLCoder-8B,spider,,,
spider_61,Defog-Llama3-SQLCoder-8B,spider,,,
spider_60,Defog-Llama3-SQLCoder-8B,spider,,,
spider_68,Defog-Llama3-SQLCoder-8B,spider,,,
spider_64,Defog-Llama3-SQLCoder-8B,spider,,,
spider_53,Defog-Llama3-SQLCoder-8B,spider,,,
spider_63,Defog-Llama3-SQLCoder-8B,spider,,,
spider_70,Defog-Llama3-SQLCoder-8B,spider,,,
spider_74,Defog-Llama3-SQLCoder-8B,spider,,,
spider_55,Defog-Llama3-SQLCoder-8B,spider,,,
spider_72,Defog-Llama3-SQLCoder-8B,spider,,,
spider_77,Defog-Llama3-SQLCoder-8B,spider,,,
spider_69,Defog-Llama3-SQLCoder-8B,spider,,,
spider_78,Defog-Llama3-SQLCoder-8B,spider,,,
spider_71,Defog-Llama3-SQLCoder-8B,spider,,,
spider_79,Defog-Llama3-SQLCoder-8B,spider,,,
spider_75,Defog-Llama3-SQLCoder-8B,spider,,,
spider_73,Defog-Llama3-SQLCoder-8B,spider,,,
spider_82,Defog-Llama3-SQLCoder-8B,spider,,,
spider_80,Defog-Llama3-SQLCoder-8B,spider,,,
spider_84,Defog-Llama3-SQLCoder-8B,spider,,,
spider_81,Defog-Llama3-SQLCoder-8B,spider,,,
spider_76,Defog-Llama3-SQLCoder-8B,spider,,,
spider_86,Defog-Llama3-SQLCoder-8B,spider,,,
spider_83,Defog-Llama3-SQLCoder-8B,spider,,,
spider_85,Defog-Llama3-SQLCoder-8B,spider,,,
spider_89,Defog-Llama3-SQLCoder-8B,spider,,,
spider_87,Defog-Llama3-SQLCoder-8B,spider,,,
spider_88,Defog-Llama3-SQLCoder-8B,spider,,,
spider_90,Defog-Llama3-SQLCoder-8B,spider,,,
spider_91,Defog-Llama3-SQLCoder-8B,spider,,,
spider_92,Defog-Llama3-SQLCoder-8B,spider,,,
spider_93,Defog-Llama3-SQLCoder-8B,spider,,,
spider_94,Defog-Llama3-SQLCoder-8B,spider,,,
spider_95,Defog-Llama3-SQLCoder-8B,spider,,,
spider_96,Defog-Llama3-SQLCoder-8B,spider,,,
spider_99,Defog-Llama3-SQLCoder-8B,spider,,,
spider_98,Defog-Llama3-SQLCoder-8B,spider,,,
spider_97,Defog-Llama3-SQLCoder-8B,spider,,,
bird_0,Hrida-T2SQL,bird,,,
bird_1,Hrida-T2SQL,bird,,,
bird_2,Hrida-T2SQL,bird,,,
bird_10,Hrida-T2SQL,bird,,,
bird_18,Hrida-T2SQL,bird,,,
bird_7,Hrida-T2SQL,bird,,,
bird_21,Hrida-T2SQL,bird,,,
bird_4,Hrida-T2SQL,bird,,,
bird_6,Hrida-T2SQL,bird,,,
bird_22,Hrida-T2SQL,bird,,,
bird_3,Hrida-T2SQL,bird,,,
bird_8,Hrida-T2SQL,bird,,,
bird_12,Hrida-T2SQL,bird,,,
bird_16,Hrida-T2SQL,bird,,,
bird_20,Hrida-T2SQL,bird,,,
bird_25,Hrida-T2SQL,bird,,,
bird_31,Hrida-T2SQL,bird,,,
bird_24,Hrida-T2SQL,bird,,,
bird_14,Hrida-T2SQL,bird,,,
bird_33,Hrida-T2SQL,bird,,,
bird_17,Hrida-T2SQL,bird,,,
bird_37,Hrida-T2SQL,bird,,,
bird_26,Hrida-T2SQL,bird,,,
bird_29,Hrida-T2SQL,bird,,,
bird_36,Hrida-T2SQL,bird,,,
bird_19,Hrida-T2SQL,bird,,,
bird_43,Hrida-T2SQL,bird,,,
bird_9,Hrida-T2SQL,bird,,,
bird_5,Hrida-T2SQL,bird,,,
bird_44,Hrida-T2SQL,bird,,,
bird_42,Hrida-T2SQL,bird,,,
bird_13,Hrida-T2SQL,bird,,,
bird_35,Hrida-T2SQL,bird,,,
bird_15,Hrida-T2SQL,bird,,,
bird_34,Hrida-T2SQL,bird,,,
bird_32,Hrida-T2SQL,bird,,,
bird_40,Hrida-T2SQL,bird,,,
bird_41,Hrida-T2SQL,bird,,,
bird_23,Hrida-T2SQL,bird,,,
bird_28,Hrida-T2SQL,bird,,,
bird_11,Hrida-T2SQL,bird,,,
bird_39,Hrida-T2SQL,bird,,,
bird_30,Hrida-T2SQL,bird,,,
bird_38,Hrida-T2SQL,bird,,,
bird_50,Hrida-T2SQL,bird,,,
bird_51,Hrida-T2SQL,bird,,,
bird_57,Hrida-T2SQL,bird,,,
bird_48,Hrida-T2SQL,bird,,,
bird_62,Hrida-T2SQL,bird,,,
bird_47,Hrida-T2SQL,bird,,,
bird_46,Hrida-T2SQL,bird,,,
bird_63,Hrida-T2SQL,bird,,,
bird_27,Hrida-T2SQL,bird,,,
bird_53,Hrida-T2SQL,bird,,,
bird_45,Hrida-T2SQL,bird,,,
bird_65,Hrida-T2SQL,bird,,,
bird_67,Hrida-T2SQL,bird,,,
bird_56,Hrida-T2SQL,bird,,,
bird_75,Hrida-T2SQL,bird,,,
bird_61,Hrida-T2SQL,bird,,,
bird_49,Hrida-T2SQL,bird,,,
bird_76,Hrida-T2SQL,bird,,,
bird_54,Hrida-T2SQL,bird,,,
bird_64,Hrida-T2SQL,bird,,,
bird_77,Hrida-T2SQL,bird,,,
bird_72,Hrida-T2SQL,bird,,,
bird_73,Hrida-T2SQL,bird,,,
bird_59,Hrida-T2SQL,bird,,,
bird_58,Hrida-T2SQL,bird,,,
bird_52,Hrida-T2SQL,bird,,,
bird_55,Hrida-T2SQL,bird,,,
bird_60,Hrida-T2SQL,bird,,,
bird_74,Hrida-T2SQL,bird,,,
bird_90,Hrida-T2SQL,bird,,,
bird_88,Hrida-T2SQL,bird,,,
bird_91,Hrida-T2SQL,bird,,,
bird_68,Hrida-T2SQL,bird,,,
bird_93,Hrida-T2SQL,bird,,,
bird_79,Hrida-T2SQL,bird,,,
bird_83,Hrida-T2SQL,bird,,,
bird_94,Hrida-T2SQL,bird,,,
bird_92,Hrida-T2SQL,bird,,,
bird_71,Hrida-T2SQL,bird,,,
bird_95,Hrida-T2SQL,bird,,,
bird_97,Hrida-T2SQL,bird,,,
bird_96,Hrida-T2SQL,bird,,,
bird_69,Hrida-T2SQL,bird,,,
bird_98,Hrida-T2SQL,bird,,,
bird_99,Hrida-T2SQL,bird,,,
bird_70,Hrida-T2SQL,bird,,,
bird_86,Hrida-T2SQL,bird,,,
bird_87,Hrida-T2SQL,bird,,,
bird_85,Hrida-T2SQL,bird,,,
bird_81,Hrida-T2SQL,bird,,,
bird_66,Hrida-T2SQL,bird,,,
bird_80,Hrida-T2SQL,bird,,,
bird_78,Hrida-T2SQL,bird,,,
bird_82,Hrida-T2SQL,bird,,,
bird_84,Hrida-T2SQL,bird,,,
bird_89,Hrida-T2SQL,bird,,,
spider_0,Hrida-T2SQL,spider,,,
spider_1,Hrida-T2SQL,spider,,,
spider_9,Hrida-T2SQL,spider,,,
spider_2,Hrida-T2SQL,spider,,,
spider_4,Hrida-T2SQL,spider,,,
spider_3,Hrida-T2SQL,spider,,,
spider_5,Hrida-T2SQL,spider,,,
spider_10,Hrida-T2SQL,spider,,,
spider_8,Hrida-T2SQL,spider,,,
spider_6,Hrida-T2SQL,spider,,,
spider_11,Hrida-T2SQL,spider,,,
spider_7,Hrida-T2SQL,spider,,,
spider_12,Hrida-T2SQL,spider,,,
spider_14,Hrida-T2SQL,spider,,,
spider_13,Hrida-T2SQL,spider,,,
spider_20,Hrida-T2SQL,spider,,,
spider_15,Hrida-T2SQL,spider,,,
spider_22,Hrida-T2SQL,spider,,,
spider_24,Hrida-T2SQL,spider,,,
spider_23,Hrida-T2SQL,spider,,,
spider_26,Hrida-T2SQL,spider,,,
spider_25,Hrida-T2SQL,spider,,,
spider_29,Hrida-T2SQL,spider,,,
spider_16,Hrida-T2SQL,spider,,,
spider_28,Hrida-T2SQL,spider,,,
spider_31,Hrida-T2SQL,spider,,,
spider_27,Hrida-T2SQL,spider,,,
spider_17,Hrida-T2SQL,spider,,,
spider_34,Hrida-T2SQL,spider,,,
spider_30,Hrida-T2SQL,spider,,,
spider_32,Hrida-T2SQL,spider,,,
spider_36,Hrida-T2SQL,spider,,,
spider_33,Hrida-T2SQL,spider,,,
spider_35,Hrida-T2SQL,spider,,,
spider_18,Hrida-T2SQL,spider,,,
spider_19,Hrida-T2SQL,spider,,,
spider_21,Hrida-T2SQL,spider,,,
spider_37,Hrida-T2SQL,spider,,,
spider_39,Hrida-T2SQL,spider,,,
spider_38,Hrida-T2SQL,spider,,,
spider_40,Hrida-T2SQL,spider,,,
spider_43,Hrida-T2SQL,spider,,,
spider_41,Hrida-T2SQL,spider,,,
spider_44,Hrida-T2SQL,spider,,,
spider_45,Hrida-T2SQL,spider,,,
spider_46,Hrida-T2SQL,spider,,,
spider_47,Hrida-T2SQL,spider,,,
spider_51,Hrida-T2SQL,spider,,,
spider_48,Hrida-T2SQL,spider,,,
spider_55,Hrida-T2SQL,spider,,,
spider_56,Hrida-T2SQL,spider,,,
spider_42,Hrida-T2SQL,spider,,,
spider_49,Hrida-T2SQL,spider,,,
spider_50,Hrida-T2SQL,spider,,,
spider_53,Hrida-T2SQL,spider,,,
spider_54,Hrida-T2SQL,spider,,,
spider_52,Hrida-T2SQL,spider,,,
spider_57,Hrida-T2SQL,spider,,,
spider_58,Hrida-T2SQL,spider,,,
spider_59,Hrida-T2SQL,spider,,,
spider_68,Hrida-T2SQL,spider,,,
spider_65,Hrida-T2SQL,spider,,,
spider_71,Hrida-T2SQL,spider,,,
spider_70,Hrida-T2SQL,spider,,,
spider_62,Hrida-T2SQL,spider,,,
spider_60,Hrida-T2SQL,spider,,,
spider_69,Hrida-T2SQL,spider,,,
spider_73,Hrida-T2SQL,spider,,,
spider_67,Hrida-T2SQL,spider,,,
spider_64,Hrida-T2SQL,spider,,,
spider_72,Hrida-T2SQL,spider,,,
spider_66,Hrida-T2SQL,spider,,,
spider_74,Hrida-T2SQL,spider,,,
spider_78,Hrida-T2SQL,spider,,,
spider_61,Hrida-T2SQL,spider,,,
spider_77,Hrida-T2SQL,spider,,,
spider_75,Hrida-T2SQL,spider,,,
spider_76,Hrida-T2SQL,spider,,,
spider_63,Hrida-T2SQL,spider,,,
spider_79,Hrida-T2SQL,spider,,,
spider_80,Hrida-T2SQL,spider,,,
spider_81,Hrida-T2SQL,spider,,,
spider_82,Hrida-T2SQL,spider,,,
spider_84,Hrida-T2SQL,spider,,,
spider_86,Hrida-T2SQL,spider,,,
spider_83,Hrida-T2SQL,spider,,,
spider_88,Hrida-T2SQL,spider,,,
spider_87,Hrida-T2SQL,spider,,,
spider_91,Hrida-T2SQL,spider,,,
spider_90,Hrida-T2SQL,spider,,,
spider_85,Hrida-T2SQL,spider,,,
spider_89,Hrida-T2SQL,spider,,,
spider_92,Hrida-T2SQL,spider,,,
spider_95,Hrida-T2SQL,spider,,,
spider_96,Hrida-T2SQL,spider,,,
spider_94,Hrida-T2SQL,spider,,,
spider_93,Hrida-T2SQL,spider,,,
spider_99,Hrida-T2SQL,spider,,,
spider_98,Hrida-T2SQL,spider,,,
spider_97,Hrida-T2SQL,spider,,,
