any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,High school can be represented as EILCode = 'HS',False,,SELECT s.City FROM frpm AS f JOIN schools AS s ON s.CDSCode = f.CDSCode WHERE f.`County Name` = 'Merced' AND f.`NSLP Provision Status` = 'Provision 2' AND f.`School Type` = 'High School' AND f.`Low Grade` = '9' AND f.`High Grade` = '12' LIMIT 1,True,,SELECT T2.City FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`NSLP Provision Status` = 'Lunch Provision 2' AND T2.County = 'Merced' AND T1.`Low Grade` = 9 AND T1.`High Grade` = 12 AND T2.EILCode = 'HS',232,True,ChatGPT,1,1,What is the city location of the high school level school with Lunch Provision 2 whose lowest grade is 9 and the highest grade is 12 in the county of Merced?,157,ea,bird_76,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Elementary School District refers to DOC = 52; Chartered schools refer to Charter = 1 in the table schools,True,,SELECT COUNT(*) AS num_schools FROM frpm WHERE `Charter School (Y/N)` = 1 AND `District Type` = 'Elementary School District' AND CDSCode IN (SELECT CDSCode FROM schools WHERE City = 'Hickman'),True,,SELECT COUNT(School) FROM schools WHERE DOC = 52 AND Charter = 1 AND City = 'Hickman',85,True,ChatGPT,1,1,How many chartered schools located in the city of Hickman are owned by the Elementary School District?,102,ea,bird_61,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,moderate,False,A3 contains the data of region; 'POPLATEK PO OBRATU' represents for 'issuance after transaction'.,False,,"SELECT COUNT(DISTINCT a.account_id) AS account_count
FROM account a
JOIN district d ON d.district_id = a.district_id
JOIN disp dp ON dp.account_id = a.account_id
JOIN card c ON c.disp_id = dp.disp_id
JOIN trans t ON t.account_id = a.account_id
WHERE d.A3 = 'East Bohemia'
  AND c.issued > t.date",True,,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id WHERE T1.A3 = 'east Bohemia' AND T2.frequency = 'POPLATEK PO OBRATU',176,True,ChatGPT,1,1,How many accounts who choose issuance after transaction are staying in East Bohemia region?,91,ea,bird_89,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,simple,False,A12 refers to unemploymant rate 1995; A13 refers to unemploymant rate 1996,False,,"SELECT year, avg_unemployment_ratio FROM (SELECT '1995' AS year, AVG(A12) AS avg_unemployment_ratio FROM district UNION ALL SELECT '1996' AS year, AVG(A13) AS avg_unemployment_ratio FROM district) t ORDER BY avg_unemployment_ratio DESC",True,,"SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district",70,True,ChatGPT,1,1,"The average unemployment ratio of 1995 and 1996, which one has higher percentage?",81,ea,bird_91,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Directly funded schools refers to FundingType = 'Directly Funded',True,,"SELECT COUNT(*) AS num_directly_funded_schools_opened
FROM schools
WHERE County = 'Stanislaus'
  AND FundingType = 'Directly funded'
  AND OpenDate BETWEEN '2000-01-01' AND '2005-12-31'",True,,"SELECT COUNT(School) FROM schools WHERE strftime('%Y', OpenDate) BETWEEN '2000' AND '2005' AND County = 'Stanislaus' AND FundingType = 'Directly funded'",152,True,ChatGPT,1,1,"Between 1/1/2000 to 12/31/2005, how many directly funded schools opened in the county of Stanislaus?",100,ea,bird_66,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,Kindergarten to 8th grade refers to K-8; 'Offers a magnet program' means Magnet = 1; Multiple Provision Types refers to `NSLP Provision Status` = 'Multiple Provision Types',False,,"SELECT s.City AS city, COUNT(*) AS schools_k_8_magnet, SUM(CASE WHEN f.`NSLP Provision Status` = 'Multiple Provision Types' THEN 1 ELSE 0 END) AS schools_multiple_provision_types FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.Magnet = 1 AND f.`Low Grade` = 'K' AND f.`High Grade` = '8' GROUP BY s.City ORDER BY schools_k_8_magnet DESC, city ASC",True,,"SELECT T2.City, COUNT(T2.CDSCode) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.Magnet = 1 AND T2.GSoffered = 'K-8' AND T1.`NSLP Provision Status` = 'Multiple Provision Types' GROUP BY T2.City",223,True,ChatGPT,1,1,"Of the schools that offers a magnet program serving a grade span of Kindergarten to 8th grade, how many offers Multiple Provision Types? List the number of cities that offers a Kindergarten to 8th grade span and indicate how many schools are there serving such grade span for each city.",286,ea,bird_83,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,District Special Education Consortia School refers to EdOpsCode = 'SPECON'.,False,,SELECT f.`Low Grade` FROM schools AS s JOIN frpm AS f ON f.CDSCode = s.CDSCode WHERE s.NCESDist = '0613360' AND s.DOCType = 'District Special Education Consortia School' LIMIT 1,True,,SELECT MIN(T1.`Low Grade`) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.NCESDist = '0613360' AND T2.EdOpsCode = 'SPECON',152,True,ChatGPT,1,1,What is the lowest grade for the District Special Education Consortia School with National Center for Educational Statistics school district identification number of 0613360?,174,ea,bird_74,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT sc.School AS school_name, sc.AdmEmail1 AS administrator_email FROM satscores sa JOIN schools sc ON sc.CDSCode = sa.cds WHERE sa.NumGE1500 IS NOT NULL ORDER BY sa.NumGE1500 DESC, sa.NumTstTakr DESC LIMIT 1",True,,"SELECT T2.AdmEmail1, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",134,True,ChatGPT,1,1,What is the administrator's email address for the school with the highest number of test takers who received SAT scores of at least 1500?Provide the name of the school.,168,ea,bird_88,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],financial,data/bird/dev_databases/financial/financial.sqlite,simple,False,A11 refers to average salary; Female mapps to gender = 'F',True,,"SELECT COUNT(*) AS num_districts
FROM (
  SELECT d.district_id
  FROM district d
  JOIN client c ON c.district_id = d.district_id
  WHERE c.gender = 'F'
  GROUP BY d.district_id
  HAVING AVG(d.A11) > 6000 AND AVG(d.A11) < 10000
) x",True,,SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,173,True,ChatGPT,1,1,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,100,ea,bird_92,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,moderate,False,Male means that gender = 'M'; A3 refers to region; A11 pertains to average salary.,False,,SELECT COUNT(DISTINCT c.client_id) AS male_customers_count FROM client c JOIN district d ON d.district_id = c.district_id WHERE c.gender = 'M' AND d.A3 = 'North Bohemia' AND d.A11 > 8000,True,,SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,173,True,ChatGPT,1,1,How many male customers who are living in North Bohemia have average salary greater than 8000?,94,ea,bird_93,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.StatusType, COUNT(*) AS SchoolCount FROM schools AS s WHERE s.County = 'Alpine' AND s.DOCType = 'District Community Day School' AND s.StatusType IN ('Active','Closed') GROUP BY s.StatusType",True,,SELECT COUNT(School) FROM schools WHERE (StatusType = 'Closed' OR StatusType = 'Active') AND SOC = 69 AND County = 'Alpine',123,True,ChatGPT,1,1,How many active and closed District Community Day Schools are there in the county of Alpine?,92,ea,bird_70,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,moderate,False,'POPLATEK TYDNE' stands for weekly issuance,False,,"SELECT a.account_id, l.amount AS approved_amount
FROM loan l
JOIN account a ON a.account_id = l.account_id
WHERE l.status = 'A'
  AND strftime('%Y', l.date) = '1997'
  AND a.frequency = 'WEEKLY'
  AND l.amount = (
    SELECT MIN(l2.amount)
    FROM loan l2
    JOIN account a2 ON a2.account_id = l2.account_id
    WHERE l2.status = 'A'
      AND strftime('%Y', l2.date) = '1997'
      AND a2.frequency = 'WEEKLY'
  )",True,,"SELECT T2.account_id FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1997' AND T2.frequency = 'POPLATEK TYDNE' ORDER BY T1.amount LIMIT 1",196,True,ChatGPT,1,1,"Among the accounts who have approved loan date in 1997, list out the accounts that have the lowest approved amount and choose weekly issuance statement.",152,ea,bird_98,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,simple,False,'POPLATEK TYDNE' stands for weekly issuance,False,,SELECT COUNT(DISTINCT d.client_id) AS owner_weekly_customers FROM disp d JOIN account a ON a.account_id = d.account_id WHERE d.type = 'OWNER' AND a.frequency = 'weekly issuance',True,,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN disp AS T2 ON T1.account_id = T2.account_id WHERE T2.type = 'OWNER' AND T1.frequency = 'POPLATEK TYDNE',161,True,ChatGPT,1,1,How many customers who choose statement of weekly issuance are Owner?,69,ea,bird_96,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],financial,data/bird/dev_databases/financial/financial.sqlite,moderate,False,"If the person A's birthdate < B's birthdate, it means that person B is younger than person A; A11 refers to average salary",True,,"WITH youngest AS (SELECT c.client_id, c.birth_date, d.A11 AS avg_salary FROM client c JOIN district d ON d.district_id = c.district_id WHERE c.birth_date = (SELECT MAX(birth_date) FROM client)), top_youngest AS (SELECT client_id FROM youngest WHERE avg_salary = (SELECT MAX(avg_salary) FROM youngest)) SELECT DISTINCT dp.account_id FROM disp dp JOIN top_youngest ty ON ty.client_id = dp.client_id",True,,"SELECT T1.account_id  FROM account AS T1 INNER JOIN disp AS T2 ON T1.account_id = T2.account_id INNER JOIN client AS T3 ON T2.client_id = T3.client_id INNER JOIN district AS T4 on T4.district_id = T1.district_id WHERE T2.client_id = ( SELECT client_id FROM client ORDER BY birth_date DESC LIMIT 1) GROUP BY T4.A11, T1.account_id",328,True,ChatGPT,1,1,List out the account numbers of clients who are youngest and have highest average salary?,89,ea,bird_95,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,moderate,False,Loan validity more than 12 months refers to duration > 12,False,,"SELECT a.account_id, l.amount AS approved_amount
FROM account AS a
JOIN loan AS l ON l.account_id = a.account_id
WHERE l.duration > 12
  AND l.status = 'A'
  AND a.date >= '1993-01-01' AND a.date < '1994-01-01'
  AND l.amount = (
    SELECT MAX(l2.amount)
    FROM account AS a2
    JOIN loan AS l2 ON l2.account_id = a2.account_id
    WHERE l2.duration > 12
      AND l2.status = 'A'
      AND a2.date >= '1993-01-01' AND a2.date < '1994-01-01'
  )",True,,"SELECT T1.account_id FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T2.date) = '1993' AND T1.duration > 12 ORDER BY T1.amount DESC LIMIT 1",186,True,ChatGPT,1,1,"Among the accounts who have loan validity more than 12 months, list out the accounts that have the highest approved amount and have account opening date in 1993.",161,ea,bird_99,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Percent (%) Eligible FRPM (Ages 5-17) can be acquired by `FRPM Count (Ages 5-17)` / `Enrollment (Ages 5-17)` * 100,False,,"SELECT `School Name`, `Percent (%) Eligible FRPM (Ages 5-17)` FROM frpm WHERE `County Name` = 'Los Angeles' AND `Low Grade` = 'K' AND `High Grade` = '9'",True,,"SELECT T2.School, T1.`FRPM Count (Ages 5-17)` * 100 / T1.`Enrollment (Ages 5-17)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Los Angeles' AND T2.GSserved = 'K-9'",205,True,ChatGPT,1,1,Which schools served a grade span of Kindergarten to 9th grade in the county of Los Angeles and what is its Percent (%) Eligible FRPM (Ages 5-17)?,146,ea,bird_77,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Youth Authority Facilities (CEA) refers to SOC = 11; 1980s = years between 1980 and 1989,False,,"SELECT s.County AS county, COUNT(*) AS num_school_closures_1980s
FROM schools AS s
WHERE s.ClosedDate >= '1980-01-01'
  AND s.ClosedDate < '1990-01-01'
  AND s.DOC = 'CEA'
GROUP BY s.County
ORDER BY num_school_closures_1980s DESC
LIMIT 1",True,,"SELECT County FROM schools WHERE strftime('%Y', ClosedDate) BETWEEN '1980' AND '1989' AND StatusType = 'Closed' AND SOC = 11 GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1",176,True,ChatGPT,1,1,Which county reported the most number of school closure in the 1980s with school wonership code belonging to Youth Authority Facilities (CEA)?,142,ea,bird_68,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT COUNT(*) AS total_closures_1989 FROM schools WHERE DOCType = 'Community College District' AND City = 'San Francisco' AND ClosedDate >= '1989-01-01' AND ClosedDate < '1990-01-01',True,,"SELECT COUNT(School) FROM schools WHERE strftime('%Y', ClosedDate) = '1989' AND City = 'San Francisco' AND DOCType = 'Community College District'",145,True,ChatGPT,1,1,What is the total amount of Community College District closure in 1989 in the city of San Francisco?,100,ea,bird_67,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,simple,False,'POPLATEK PO OBRATU' stands for issuance after transaction,False,,"SELECT DISTINCT d.client_id
FROM disp AS d
JOIN account AS a ON a.account_id = d.account_id
WHERE d.type = 'DISPONENT'
  AND a.frequency = 'POPLATEK MESICNE'",True,,SELECT T2.client_id FROM account AS T1 INNER JOIN disp AS T2 ON T1.account_id = T2.account_id WHERE T1.frequency = 'POPLATEK PO OBRATU' AND T2.type = 'DISPONENT',161,True,ChatGPT,1,1,List out the id number of client who choose statement of issuance after transaction are Disponent?,98,ea,bird_97,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT f.`FRPM Count (Ages 5-17)` AS frpm_count_ages_5_17 FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.DOCType = 'Youth Authority School' AND s.MailStreet = 'PO Box 1040' LIMIT 1,True,,SELECT T1.`FRPM Count (Ages 5-17)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.MailStreet = 'PO Box 1040' AND T2.SOCType = 'Youth Authority Facilities',184,True,ChatGPT,1,1,What is the free or reduced price meal count for ages 5 to 17 in the Youth Authority School with a mailing street address of PO Box 1040?,137,ea,bird_73,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.GSserved AS grade_span_served, COUNT(*) AS school_count
FROM schools s
WHERE s.City = 'Adelanto' AND s.GSserved IS NOT NULL
GROUP BY s.GSserved
ORDER BY school_count DESC
LIMIT 1",True,,SELECT GSserved FROM schools WHERE City = 'Adelanto' GROUP BY GSserved ORDER BY COUNT(GSserved) DESC LIMIT 1,108,True,ChatGPT,1,1,What is the most common type of grade span served in the city of Adelanto?,74,ea,bird_78,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,the highest longitude refers to the school with the maximum absolute longitude value.,False,,SELECT GSoffered FROM schools ORDER BY Longitude DESC LIMIT 1,True,,SELECT GSoffered FROM schools ORDER BY ABS(longitude) DESC LIMIT 1,66,True,ChatGPT,1,1,What is the grade span offered in the school with the highest longitude?,72,ea,bird_82,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,'Does not offer physical building' means Virtual = F in the database.,False,,"SELECT s.County, COUNT(*) AS num_schools_no_physical_building FROM schools s WHERE s.County IN ('San Diego','Santa Barbara') AND (s.Street IS NULL OR TRIM(s.Street) = '') GROUP BY s.County ORDER BY num_schools_no_physical_building DESC LIMIT 1",True,,"SELECT County, COUNT(Virtual) FROM schools WHERE (County = 'San Diego' OR County = 'Santa Barbara') AND Virtual = 'F' GROUP BY County ORDER BY COUNT(Virtual) DESC LIMIT 1",170,True,ChatGPT,1,1,"Between San Diego and Santa Barbara, which county offers the most number of schools that does not offer physical building? Indicate the amount.",143,ea,bird_79,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.AdmLName1 AS administrator_last_name, s.District AS district, s.County AS county, s.School AS school_name FROM schools s WHERE s.CharterNum = '40' AND s.AdmLName1 IS NOT NULL",True,,"SELECT AdmLName1, District, County, School FROM schools WHERE CharterNum = '0040'",81,True,ChatGPT,1,1,"What is the administrator's last name that oversees the school with Charter number 40? Indicate the district, the county where the school is situated, and the name of the school.",178,ea,bird_86,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,challenging,False,"Female means gender = 'F'; A11 refers to average salary; Gap = highest average salary - lowest average salary; If the person A's birthdate > B's birthdate, it means that person B is order than person A.",False,,"WITH district_salary AS (
  SELECT district_id, A11 AS avg_salary
  FROM district
),
min_salary AS (
  SELECT MIN(avg_salary) AS min_avg_salary FROM district_salary
),
max_salary AS (
  SELECT MAX(avg_salary) AS max_avg_salary FROM district_salary
),
oldest_female_min_salary AS (
  SELECT d.account_id
  FROM disp d
  JOIN client c ON c.client_id = d.client_id
  JOIN district_salary ds ON ds.district_id = c.district_id
  WHERE c.gender = 'F'
    AND ds.avg_salary = (SELECT min_avg_salary FROM min_salary)
    AND c.birth_date = (
      SELECT MIN(c2.birth_date)
      FROM disp d2
      JOIN client c2 ON c2.client_id = d2.client_id
      JOIN district_salary ds2 ON ds2.district_id = c2.district_id
      WHERE c2.gender = 'F'
        AND ds2.avg_salary = (SELECT min_avg_salary FROM min_salary)
    )
)
SELECT DISTINCT account_id,
       (SELECT max_avg_salary FROM max_salary) - (SELECT min_avg_salary FROM min_salary) AS salary_gap
FROM oldest_female_min_salary
ORDER BY account_id",True,,"SELECT T1.account_id , ( SELECT MAX(A11) - MIN(A11) FROM district ) FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T1.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T2.district_id = ( SELECT district_id FROM client WHERE gender = 'F' ORDER BY birth_date ASC LIMIT 1 ) ORDER BY T2.A11 DESC LIMIT 1",395,True,ChatGPT,1,1,"List out the account numbers of female clients who are oldest and has lowest average salary, calculate the gap between this lowest average salary with the highest average salary?",178,ea,bird_94,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Percent (%) Eligible Free (K-12) = `Free Meal Count (K-12)` / `Enrollment (K-12)` * 100%,False,,"SELECT f.`Percent (%) Eligible Free (K-12)` AS percent_eligible_free_k12, f.`District Code` AS district_code FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.AdmFName1 = 'Alusine' OR s.AdmFName2 = 'Alusine' OR s.AdmFName3 = 'Alusine'",True,,"SELECT T1.`Free Meal Count (K-12)` * 100 / T1.`Enrollment (K-12)`, T1.`District Code` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.AdmFName1 = 'Alusine'",184,True,ChatGPT,1,1,What is the Percent (%) Eligible Free (K-12) in the school administered by an administrator whose first name is Alusine. List the district code of the school.,158,ea,bird_85,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT f.`School Type` AS school_type, s.School AS school_name, s.Latitude AS latitude FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.Latitude IS NOT NULL ORDER BY s.Latitude DESC LIMIT 1",True,,"SELECT T1.`School Type`, T1.`School Name`, T2.Latitude FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T2.Latitude DESC LIMIT 1",156,True,ChatGPT,1,1,What is the school type of the school with the highest latitude? Indicate the name of the school as well as the latitude coordinates.,133,ea,bird_80,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,Intermediate/Middle Schools refers to SOC = 62; Unified School refers to DOC = 54; years between 2009 and 2010 can refer to 'between 1/1/2009 to 12/31/2010',False,,"SELECT DISTINCT email
FROM (
  SELECT AdmEmail1 AS email
  FROM schools
  WHERE County = 'San Bernardino'
    AND District = 'San Bernardino City Unified'
    AND OpenDate BETWEEN '2009-01-01' AND '2010-12-31'
    AND DOCType IN ('Public Intermediate/Middle Schools', 'Unified Schools')
    AND AdmEmail1 IS NOT NULL AND TRIM(AdmEmail1) <> ''
  UNION
  SELECT AdmEmail2 AS email
  FROM schools
  WHERE County = 'San Bernardino'
    AND District = 'San Bernardino City Unified'
    AND OpenDate BETWEEN '2009-01-01' AND '2010-12-31'
    AND DOCType IN ('Public Intermediate/Middle Schools', 'Unified Schools')
    AND AdmEmail2 IS NOT NULL AND TRIM(AdmEmail2) <> ''
  UNION
  SELECT AdmEmail3 AS email
  FROM schools
  WHERE County = 'San Bernardino'
    AND District = 'San Bernardino City Unified'
    AND OpenDate BETWEEN '2009-01-01' AND '2010-12-31'
    AND DOCType IN ('Public Intermediate/Middle Schools', 'Unified Schools')
    AND AdmEmail3 IS NOT NULL AND TRIM(AdmEmail3) <> ''
) e
WHERE email LIKE '%@%'",True,,"SELECT T2.AdmEmail1, T2.AdmEmail2 FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'San Bernardino' AND T2.City = 'San Bernardino' AND T2.DOC = 54 AND strftime('%Y', T2.OpenDate) BETWEEN '2009' AND '2010' AND T2.SOC = 62",257,True,ChatGPT,1,1,"What are the valid e-mail addresses of the administrator of the school located in the San Bernardino county, City of San Bernardino City Unified that opened between 1/1/2009 to 12/31/2010 whose school types are public Intermediate/Middle Schools and Unified Schools?",266,ea,bird_87,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,State of California refers to state = 'CA',False,,"SELECT s.City, s.School AS `School Name`, f.`Low Grade` FROM schools s LEFT JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.State = 'CA' AND s.Latitude IS NOT NULL ORDER BY s.Latitude ASC LIMIT 1",True,,"SELECT T2.City, T1.`Low Grade`, T1.`School Name` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.State = 'CA' ORDER BY T2.Latitude ASC LIMIT 1",171,True,ChatGPT,1,1,In which city can you find the school in the state of California with the lowest latitude coordinates and what is its lowest grade? Indicate the school name.,157,ea,bird_81,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"WITH admins AS (
  SELECT District AS district, AdmFName1 AS fname FROM schools WHERE AdmFName1 IS NOT NULL AND TRIM(AdmFName1) <> ''
  UNION ALL
  SELECT District AS district, AdmFName2 AS fname FROM schools WHERE AdmFName2 IS NOT NULL AND TRIM(AdmFName2) <> ''
  UNION ALL
  SELECT District AS district, AdmFName3 AS fname FROM schools WHERE AdmFName3 IS NOT NULL AND TRIM(AdmFName3) <> ''
), name_counts AS (
  SELECT fname, COUNT(*) AS cnt
  FROM admins
  GROUP BY fname
), top2 AS (
  SELECT fname, cnt
  FROM name_counts
  ORDER BY cnt DESC, fname ASC
  LIMIT 2
), district_counts AS (
  SELECT a.fname, a.district, COUNT(*) AS district_cnt
  FROM admins a
  JOIN top2 t ON t.fname = a.fname
  GROUP BY a.fname, a.district
), ranked AS (
  SELECT fname, district, district_cnt,
         ROW_NUMBER() OVER (PARTITION BY fname ORDER BY district_cnt DESC, district ASC) AS rn
  FROM district_counts
)
SELECT t.fname AS first_name,
       t.cnt AS total_occurrences,
       r.district AS district
FROM top2 t
JOIN ranked r ON r.fname = t.fname AND r.rn = 1
ORDER BY t.cnt DESC, t.fname ASC",True,,"SELECT DISTINCT T1.AdmFName1, T1.District FROM schools AS T1 INNER JOIN ( SELECT admfname1 FROM schools GROUP BY admfname1 ORDER BY COUNT(admfname1) DESC LIMIT 2 ) AS T2 ON T1.AdmFName1 = T2.admfname1",200,True,ChatGPT,1,1,What are the two most common first names among the school administrators? Indicate the district to which they administer.,121,ea,bird_84,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
False,bird,[false],financial,data/bird/dev_databases/financial/financial.sqlite,simple,False,A3 contains the data of region,False,,SELECT COUNT(DISTINCT a.account_id) AS eligible_accounts_in_prague FROM account a JOIN district d ON d.district_id = a.district_id WHERE d.A3 = 'Prague' AND NOT EXISTS (SELECT 1 FROM loan l WHERE l.account_id = a.account_id),True,,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T1.district_id = T3.district_id WHERE T3.A3 = 'Prague',185,True,ChatGPT,1,1,How many accounts who have region in Prague are eligible for loans?,67,ea,bird_90,results/raw/ChatGPT_bird_ea_20260326_160339.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) AS total_singers FROM singer,True,,SELECT count(*) FROM singer,27,True,ChatGPT,1,1,What is the total number of singers?,36,ea,spider_1,results/raw/ChatGPT_spider_ea_20260326_160002.jsonl
